Id,ISBN,ISBN Image,Thumbnail Image,Title,Author(s),Genre ID,Genre,Rating,Copies
282,800628640,0800628640.jpg,http://ecx.images-amazon.com/images/I/51FOUe1U-OL.jpg,"Grief, Transition, and Loss: A Pastor's Practical Guide (Creative Pastoral Care & Counseling)",Wayne E. Oates,9,Christian Books & Bibles,3.5,4
283,076428150X,076428150X.jpg,http://ecx.images-amazon.com/images/I/518GVE8142L.jpg,An Untamed Land/A New Day Rising/A Land to Call Home (Red River of the North Pack #1-3),Lauraine Snelling,9,Christian Books & Bibles,4.5,1
284,764824511,0764824511.jpg,http://ecx.images-amazon.com/images/I/517GJPpySyL.jpg,Doors to the Sacred: A Historical Introduction to Sacraments in the Catholic Church,Joseph Martos,9,Christian Books & Bibles,2.0,1
285,800698045,0800698045.jpg,http://ecx.images-amazon.com/images/I/51VsLcrc9bL.jpg,"Martin Luther, the Bible, and the Jewish People: A Reader",Brooks Schramm,9,Christian Books & Bibles,2.0,6
286,1400205395,1400205395.jpg,http://ecx.images-amazon.com/images/I/515gomXB9lL.jpg,"Jesus > Religion: Why He Is So Much Better Than Trying Harder, Doing More, and Being Good Enough",Jefferson Bethke,9,Christian Books & Bibles,0.5,3
287,801049539,0801049539.jpg,http://ecx.images-amazon.com/images/I/51QAkyEDC3L.jpg,Encountering the Old Testament: A Christian Survey (Encountering Biblical Studies),Bill T. Arnold,9,Christian Books & Bibles,0.0,2
288,B001K56P4Y,B001K56P4Y.jpg,http://ecx.images-amazon.com/images/I/51dwb82uf2L.jpg,Words of Inspiration,,9,Christian Books & Bibles,1.5,8
289,9901117097,9901117097.jpg,http://ecx.images-amazon.com/images/I/41oYP8UwAuL.jpg,Bible Cover Extra Large Black Corinthian Leather,World Bible Publishing,9,Christian Books & Bibles,4.5,4
290,1890947075,1890947075.jpg,http://ecx.images-amazon.com/images/I/51DQRAS1D9L.jpg,Creation and Evolution pamphlet- pkg of 5 pamphlets (Clear Reasons to Doubt Darwinian Evolution),Rose Publishing,9,Christian Books & Bibles,5.0,4
291,1617952753,1617952753.jpg,http://ecx.images-amazon.com/images/I/51FUroRITUL.jpg,Hacker (Outlaw Chronicles),Ted Dekker,9,Christian Books & Bibles,4.0,1
292,664251927,0664251927.jpg,http://ecx.images-amazon.com/images/I/41dG4Fxf%2BdL.jpg,Basic Christian Doctrine,John H. Leith,9,Christian Books & Bibles,2.0,4
293,083081650X,083081650X.jpg,http://ecx.images-amazon.com/images/I/41KdLW3GkCL.jpg,Knowing God,J. I. Packer,9,Christian Books & Bibles,0.0,3
294,825424682,0825424682.jpg,http://ecx.images-amazon.com/images/I/51Q7eC3MfrL.jpg,Kregel Pictorial Guide to the Tabernacle (Kregel Pictorial Guides) (The Kregel Pictorial Guide Series),Tim Dowley,9,Christian Books & Bibles,1.5,6
295,883684268,0883684268.jpg,http://ecx.images-amazon.com/images/I/51oxGLCFiBL.jpg,Smith Wigglesworth On Healing,Smith Wigglesworth,9,Christian Books & Bibles,5.0,2
296,1578566827,1578566827.jpg,http://ecx.images-amazon.com/images/I/51Ahpft%2B%2BnL.jpg,Being God's Man in Leading a Family (The Every Man Series),Stephen Arterburn,9,Christian Books & Bibles,1.5,1
297,1470707969,1470707969.jpg,http://ecx.images-amazon.com/images/I/51uHBWoX07L.jpg,Veggie Tales: Thankfulness: 4 Sunday School Lessons,Group Publishing,9,Christian Books & Bibles,2.5,2
298,901689815,0901689815.jpg,http://ecx.images-amazon.com/images/I/412gfp5bY0L.jpg,Science and the Unseen World,Arthur Stanley Eddington,9,Christian Books & Bibles,2.5,2
299,61252301,0061252301.jpg,http://ecx.images-amazon.com/images/I/518QmoNIeeL.jpg,"Front Porch Tales: Warm Hearted Stories of Family, Faith, Laughter and Love",Philip Gulley,9,Christian Books & Bibles,1.0,1
300,1558580093,1558580093.jpg,http://ecx.images-amazon.com/images/I/511OalDiCbL.jpg,The Rainbow Fish,Marcus Pfister,9,Christian Books & Bibles,5.0,3
301,316263842,0316263842.jpg,http://ecx.images-amazon.com/images/I/61cVdOBe7qL.jpg,"Log Horizon, Vol. 3: Game's End, Part 1",Mamare Touno,5,Comics & Graphic Novels,0.5,8
302,1628461586,1628461586.jpg,http://ecx.images-amazon.com/images/I/61AVdGhrDZL.jpg,Asian Comics,John A. Lent,5,Comics & Graphic Novels,2.5,4
303,1421519232,1421519232.jpg,http://ecx.images-amazon.com/images/I/516mSDUo8QL.jpg,"Naoki Urasawa's 20th Century Boys, Vol. 4",Naoki Urasawa,5,Comics & Graphic Novels,1.0,10
304,B0029NFWN6,B0029NFWN6.jpg,http://ecx.images-amazon.com/images/I/21ppdosOqpL.jpg,Sex to Sexty # 32 (Early American),,5,Comics & Graphic Novels,4.0,8
305,B001H1EPB6,B001H1EPB6.jpg,http://ecx.images-amazon.com/images/I/61ZhqmPekML.jpg,"Animerica Extra (Volume 2, No. 5)",Animerica,5,Comics & Graphic Novels,3.0,8
306,1941220436,1941220436.jpg,http://ecx.images-amazon.com/images/I/51fmHpdTSzL.jpg,A Sky Longing for Memories: The Art of Makoto Shinkai,Makoto Shinkai,5,Comics & Graphic Novels,3.0,2
307,1421575949,1421575949.jpg,http://ecx.images-amazon.com/images/I/61KBk3b11AL.jpg,"Master Keaton, Vol. 5",Naoki Urasawa,5,Comics & Graphic Novels,0.5,3
308,1619490226,1619490226.jpg,http://ecx.images-amazon.com/images/I/51H%2BqBFJ1lL.jpg,Alice in Wonderland,Lewis Carroll,5,Comics & Graphic Novels,0.5,8
309,1605490571,1605490571.jpg,http://ecx.images-amazon.com/images/I/61uCU73WuML.jpg,Swampmen: Muck-Monsters and Their Makers (Comic Book Creator 2014),,5,Comics & Graphic Novels,5.0,9
310,1411498712,1411498712.jpg,http://ecx.images-amazon.com/images/I/51i68NU%2BPxL.jpg,Macbeth (No Fear Shakespeare Graphic Novels),SparkNotes,5,Comics & Graphic Novels,2.5,9
311,1632156059,1632156059.jpg,http://ecx.images-amazon.com/images/I/41%2Bppr3mf8L.jpg,Tales of Honor Volume 2,Matt Hawkins,5,Comics & Graphic Novels,0.5,10
312,1620100010,1620100010.jpg,http://ecx.images-amazon.com/images/I/51YsvbERU-L.jpg,Scott Pilgrim Color Hardcover Volume 2: Vs. The World,Bryan Lee O'Malley,5,Comics & Graphic Novels,0.0,5
313,743222474,0743222474.jpg,http://ecx.images-amazon.com/images/I/5193S9NQW4L.jpg,The Ant or the Grasshopper? (Who's Got Game?),Toni Morrison,5,Comics & Graphic Novels,3.0,3
314,785185690,0785185690.jpg,http://ecx.images-amazon.com/images/I/61HGUIx-vCL.jpg,The Uncanny X-Men Omnibus Volume 1 (New Printing),Chris Claremont,5,Comics & Graphic Novels,1.0,9
315,1616553588,1616553588.jpg,http://ecx.images-amazon.com/images/I/613oAXQdGkL.jpg,New Lone Wolf and Cub Volume 3 (New Lone Wolf & Cub),Kazuo Koike,5,Comics & Graphic Novels,0.0,5
316,1449457991,1449457991.jpg,http://ecx.images-amazon.com/images/I/61HZyNmov6L.jpg,Lunch Wore a Speedo: The Nineteenth Sherman's Lagoon Collection,Jim Toomey,5,Comics & Graphic Novels,3.0,7
317,1606997785,1606997785.jpg,http://ecx.images-amazon.com/images/I/51pRRLuIhTL.jpg,Snoopy's Thanksgiving (Peanuts Seasonal),Charles M. Schulz,5,Comics & Graphic Novels,0.5,9
318,1561637165,1561637165.jpg,http://ecx.images-amazon.com/images/I/51e8sdjTohL.jpg,3 of a Kind,Ivan Guevara,5,Comics & Graphic Novels,5.0,2
319,3867871434,3867871434.jpg,http://ecx.images-amazon.com/images/I/51cl%2BABcaiL.jpg,Illustrations,,5,Comics & Graphic Novels,0.0,5
320,1421577852,1421577852.jpg,http://ecx.images-amazon.com/images/I/51AYZM6CN9L.jpg,"Case Closed, Vol. 57",Gosho Aoyama,5,Comics & Graphic Novels,0.0,7
321,983639752,0983639752.jpg,http://ecx.images-amazon.com/images/I/61SO1ysE%2BRL.jpg,Habemus Papam! Pope Benedict XVI,Regina Doman,5,Comics & Graphic Novels,1.0,3
322,809094703,0809094703.jpg,http://ecx.images-amazon.com/images/I/51PJW5gkyxL.jpg,The United States Constitution: A Graphic Adaptation,Jonathan Hennessey,5,Comics & Graphic Novels,2.0,6
323,1421536277,1421536277.jpg,http://ecx.images-amazon.com/images/I/610eNDRYzHL.jpg,One Piece: East Blue 7-8-9,Eiichiro Oda,5,Comics & Graphic Novels,2.5,10
324,1401259782,1401259782.jpg,http://ecx.images-amazon.com/images/I/51-dKahQ5oL.jpg,Midnighter Vol. 1,Steve Orlando,5,Comics & Graphic Novels,4.0,7
325,988814978,0988814978.jpg,http://ecx.images-amazon.com/images/I/51lwwMHfc3L.jpg,Palefire,MK Reed,5,Comics & Graphic Novels,1.5,10
326,1940589118,1940589118.jpg,http://ecx.images-amazon.com/images/I/61H%2BbO0edIL.jpg,The Sacred Scrolls: Comics on the Planet of the Apes,Rich Handley,5,Comics & Graphic Novels,2.5,5
327,618871713,0618871713.jpg,http://ecx.images-amazon.com/images/I/51WkgRRm22L.jpg,Fun Home: A Family Tragicomic,Alison Bechdel,5,Comics & Graphic Novels,2.0,1
328,785192670,0785192670.jpg,http://ecx.images-amazon.com/images/I/51qhhqKEtYL.jpg,Black Panther by Christopher Priest: The Complete Collection Volume 1,Christopher Priest,5,Comics & Graphic Novels,3.0,6
329,1930315376,1930315376.jpg,http://ecx.images-amazon.com/images/I/51iEFmB162L.jpg,Legend of the Mantamaji: Book 2 (Legend of Mantamaji),Eric Dean Seaton,5,Comics & Graphic Novels,0.0,9
330,754819582,0754819582.jpg,http://ecx.images-amazon.com/images/I/61qbbzMvyhL.jpg,The Practical Encyclopedia of Manga: Learn to Draw Manga Step by Step with More than 1500 Illustrations.,Tim Seelig,5,Comics & Graphic Novels,0.5,4
331,1476747016,1476747016.jpg,http://ecx.images-amazon.com/images/I/41qgvt4zWuL.jpg,I Am Pusheen the Cat,Claire Belton,5,Comics & Graphic Novels,1.5,9
332,1632152320,1632152320.jpg,http://ecx.images-amazon.com/images/I/514CbqIlE3L.jpg,Nailbiter Volume 2: Bloody Hands (Nailbiter Tp),Joshua Williamson,5,Comics & Graphic Novels,2.5,2
333,1401253385,1401253385.jpg,http://ecx.images-amazon.com/images/I/61Yb3gI8-%2BL.jpg,Forever Evil,Geoff Johns,5,Comics & Graphic Novels,5.0,1
334,1632154471,1632154471.jpg,http://ecx.images-amazon.com/images/I/511x%2BNzlVNL.jpg,The Fade Out Volume 2 (Fade Out Tp),Ed Brubaker,5,Comics & Graphic Novels,0.0,2
335,078583284X,078583284X.jpg,http://ecx.images-amazon.com/images/I/61fN0ExzMQL.jpg,Wonder Woman: The War Years 1941-1945,Roy Thomas,5,Comics & Graphic Novels,0.5,3
336,1421541963,1421541963.jpg,http://ecx.images-amazon.com/images/I/61nUD8WAPDL.jpg,"One Piece, Vol. 62",Eiichiro Oda,5,Comics & Graphic Novels,3.5,4
337,1594770689,1594770689.jpg,http://ecx.images-amazon.com/images/I/517tD-F9xzL.jpg,Healing Love through the Tao: Cultivating Female Sexual Energy,Mantak Chia,5,Comics & Graphic Novels,1.5,1
338,1904126006,1904126006.jpg,http://ecx.images-amazon.com/images/I/41KFSR76DJL.jpg,The Shining Ones: The World's Most Powerful Secret Society Revealed,Philip Gardiner,5,Comics & Graphic Novels,1.5,6
339,1421535874,1421535874.jpg,http://ecx.images-amazon.com/images/I/61vkZD-onzL.jpg,"Kaze Hikaru, Vol. 23",Taeko Watanabe,5,Comics & Graphic Novels,3.0,9
340,1477849106,1477849106.jpg,http://ecx.images-amazon.com/images/I/51TLE5PWiwL.jpg,The Hedge Knight: The Graphic Novel (A Game of Thrones),George R. R. Martin,5,Comics & Graphic Novels,0.0,5
341,316309702,0316309702.jpg,http://ecx.images-amazon.com/images/I/51h6%2BjmMkGL.jpg,"School-Live!, Vol. 1",Norimitsu Kaihou (Nitroplus),5,Comics & Graphic Novels,3.5,5
342,1401238386,1401238386.jpg,http://ecx.images-amazon.com/images/I/51J1Pcn8qyL.jpg,Batman and Robin Vol. 1: Born to Kill (The New 52),Peter J. Tomasi,5,Comics & Graphic Novels,3.5,8
343,941423646,0941423646.jpg,http://ecx.images-amazon.com/images/I/51SOQAiPF5L.jpg,The New American Splendor Anthology: From Off the Streets of Cleveland,Harvey Pekar,5,Comics & Graphic Novels,0.0,9
344,1421564645,1421564645.jpg,http://ecx.images-amazon.com/images/I/51eMMhI9HIL.jpg,"Skip Beat! (3-in-1 Edition), Vol. 10: Includes Volumes 28, 29, & 30",Yoshiki Nakamura,5,Comics & Graphic Novels,1.5,10
345,156389470X,156389470X.jpg,http://ecx.images-amazon.com/images/I/51Hu3JqU-pL.jpg,Neil Gaiman and Charles Vess' Stardust,Neil Gaiman,5,Comics & Graphic Novels,4.0,1
346,B0015SDRYW,B0015SDRYW.jpg,http://ecx.images-amazon.com/images/I/61RbfeKT84L.jpg,"The Avengers #104 1972 (The Avengers #104 1972, Vol. 1)",,5,Comics & Graphic Novels,2.0,10
347,1608867560,1608867560.jpg,http://ecx.images-amazon.com/images/I/614DgEUmBcL.jpg,"Mouse Guard Roleplaying Game, 2nd Ed.",David Petersen,5,Comics & Graphic Novels,0.5,2
348,486274268,0486274268.jpg,http://ecx.images-amazon.com/images/I/61cdHyZQL0L.jpg,"The Art of Animal Drawing: Construction, Action Analysis, Caricature (Dover Art Instruction)",Ken Hultgren,5,Comics & Graphic Novels,0.0,2
349,193542999X,193542999X.jpg,http://ecx.images-amazon.com/images/I/51GAw3i4DpL.jpg,Miles Edgeworth: Ace Attorney Investigations 1,Kenji Kuroda,5,Comics & Graphic Novels,0.5,1
350,1449433251,1449433251.jpg,http://ecx.images-amazon.com/images/I/41Fgso%2BvRCL.jpg,The Complete Calvin and Hobbes [BOX SET],Bill Watterson,5,Comics & Graphic Novels,4.5,5
351,1118727967,1118727967.jpg,http://ecx.images-amazon.com/images/I/514vVVEHnJL.jpg,Applied Predictive Analytics: Principles and Techniques for the Professional Data Analyst,Dean Abbott,6,Computers & Technology,4.0,7
352,72224096,0072224096.jpg,http://ecx.images-amazon.com/images/I/516F8E0Z5AL.jpg,FreeBSD 5: The Complete Reference (With CD-ROM),Roderick Smith,6,Computers & Technology,2.0,10
353,72223073,0072223073.jpg,http://ecx.images-amazon.com/images/I/718xI5pULpL.jpg,Oracle Enterprise Manager 101,,6,Computers & Technology,1.0,6
354,111885912X,111885912X.jpg,http://ecx.images-amazon.com/images/I/51vuWNMxvDL.jpg,Principles of Object-Oriented Modeling and Simulation with Modelica 3.3: A Cyber-Physical Approach,Peter Fritzson,6,Computers & Technology,0.0,6
355,470697164,0470697164.jpg,http://ecx.images-amazon.com/images/I/411%2BpQKMY3L.jpg,"LTE, The UMTS Long Term Evolution: From Theory to Practice",,6,Computers & Technology,1.5,4
356,139011587,0139011587.jpg,http://ecx.images-amazon.com/images/I/51AZTAK0QNL.jpg,Fundamentals of Parallel Processing,Harry F. Jordan,6,Computers & Technology,0.0,5
357,73376841,0073376841.jpg,http://ecx.images-amazon.com/images/I/31xVR49n2IL.jpg,Business Driven Technology,Paige Baltzan,6,Computers & Technology,4.5,8
358,1119011507,1119011507.jpg,http://ecx.images-amazon.com/images/I/51PiH1Yvo3L.jpg,Fiber Optics Installer (FOI) Certification Exam Guide,Bill Woodward,6,Computers & Technology,2.5,8
359,1118893700,1118893700.jpg,http://ecx.images-amazon.com/images/I/5144C0287JL.jpg,CWNA: Certified Wireless Network Administrator Official Study Guide: Exam CWNA-106,David D. Coleman,6,Computers & Technology,4.5,3
360,130970484,0130970484.jpg,http://ecx.images-amazon.com/images/I/51JN26AK61L.jpg,Advanced Network Administration,Steve J. Wisniewski,6,Computers & Technology,0.5,10
361,078214425X,078214425X.jpg,http://ecx.images-amazon.com/images/I/513PU7YF00L.jpg,LPIC-1: Linux Professional Institute Certification Study Guide (Level 1 Exams 101 and 102),Roderick W. Smith,6,Computers & Technology,2.0,1
362,1590593308,1590593308.jpg,http://ecx.images-amazon.com/images/I/51pMA9VjBFL.jpg,"Cross-Platform .NET Development: Using Mono, Portable.NET, and Microsoft .NET",M.J. Easton,6,Computers & Technology,5.0,2
363,619216298,0619216298.jpg,http://ecx.images-amazon.com/images/I/41WgOUIVymL.jpg,Guide to Oracle 10g (Thomson Course Technology),Joline Morrison,6,Computers & Technology,3.5,9
364,1484039270,1484039270.jpg,http://ecx.images-amazon.com/images/I/516xaSKbfmL.jpg,"How to Make a Website or Blog: with WordPress, WITHOUT Coding, on your own domain, all in under 2 hours! (THE MAKE MONEY FROM HOME LIONS CLUB)",Mike Omar,6,Computers & Technology,4.0,2
365,1470064022,1470064022.jpg,http://ecx.images-amazon.com/images/I/51EmCYmJRnL.jpg,Free Range Institution: A Mick Murphy Key West Mystery,Mr Michael Haskins,6,Computers & Technology,1.5,2
366,1468142364,1468142364.jpg,http://ecx.images-amazon.com/images/I/51PzYCLHegL.jpg,ShowMe Guides OpenCart 1.5 User Manual,Ms. Kerry R. Watson,6,Computers & Technology,0.5,7
367,1935182943,1935182943.jpg,http://ecx.images-amazon.com/images/I/51j3SzJmJ6L.jpg,Making Java Groovy,Ken Kousen,6,Computers & Technology,1.5,1
368,1783981504,1783981504.jpg,http://ecx.images-amazon.com/images/I/518WnHZ%2BupL.jpg,Joomla! 3 Beginner's Guide Second Edition,Eric Tiggeler,6,Computers & Technology,0.5,2
369,521540518,0521540518.jpg,http://ecx.images-amazon.com/images/I/519AnjySQuL.jpg,Multiple View Geometry in Computer Vision,Richard Hartley,6,Computers & Technology,2.5,10
370,1305389905,1305389905.jpg,http://ecx.images-amazon.com/images/I/41VJnWOJ90L.jpg,A Simple Guide to IBM SPSS: for Version 22.0,Lee A. Kirkpatrick,6,Computers & Technology,3.0,1
371,226468852,0226468852.jpg,http://ecx.images-amazon.com/images/I/41HvDv6Pk%2BL.jpg,"The Electronic Word: Democracy, Technology, and the Arts",Richard A. Lanham,6,Computers & Technology,4.0,7
372,262701111,0262701111.jpg,http://ecx.images-amazon.com/images/I/51HoiJPz7BL.jpg,The Second Self: Computers and the Human Spirit,Sherry Turkle,6,Computers & Technology,5.0,8
373,1430229705,1430229705.jpg,http://ecx.images-amazon.com/images/I/51ZN6yuTvvL.jpg,Pro Oracle Database 11g Administration (Expert's Voice in Oracle),Darl Kuhn,6,Computers & Technology,4.5,5
374,149192652X,149192652X.jpg,http://ecx.images-amazon.com/images/I/51pcA99mkvL.jpg,Building Applications on Mesos,David Greenberg,6,Computers & Technology,3.5,9
375,1449328342,1449328342.jpg,http://ecx.images-amazon.com/images/I/41WO1hQY03L.jpg,Macintosh Terminal Pocket Guide,Daniel J. Barrett,6,Computers & Technology,2.5,5
376,387026207,0387026207.jpg,http://ecx.images-amazon.com/images/I/51rusyx0X6L.jpg,Beyond Fear: Thinking Sensibly About Security in an Uncertain World.,Bruce Schneier,6,Computers & Technology,1.0,4
377,9059053702,9059053702.jpg,http://ecx.images-amazon.com/images/I/51ac7K42cdL.jpg,Working with an Android 4.4 Tablet for Seniors: Suitable for Tablets from Different Manufacturers (Computer Books for Seniors series),Studio Visual Steps,6,Computers & Technology,4.5,9
378,71765654,0071765654.jpg,http://ecx.images-amazon.com/images/I/51O5%2BhX4LYL.jpg,"RHCSA/RHCE Red Hat Linux Certification Study Guide (Exams EX200 & EX300), 6th Edition (Certification Press)",Michael Jang,6,Computers & Technology,3.5,6
379,321718313,0321718313.jpg,http://ecx.images-amazon.com/images/I/51rVO6WHAmL.jpg,SharePoint 2010 Development with Visual Studio 2010 (Microsoft Windows Development Series),Eric Carter,6,Computers & Technology,5.0,4
380,1470023431,1470023431.jpg,http://ecx.images-amazon.com/images/I/51wcp88y8lL.jpg,Building Internet of Things with the Arduino (Volume 1),Charalampos Doukas,6,Computers & Technology,4.0,4
381,1784395765,1784395765.jpg,http://ecx.images-amazon.com/images/I/41iBYw3B%2BnL.jpg,Getting Started with Gulp,Travis Maynard,6,Computers & Technology,0.0,5
382,1449366171,1449366171.jpg,http://ecx.images-amazon.com/images/I/51NPZu-5PiL.jpg,Clojure Cookbook: Recipes for Functional Programming,Luke VanderHart,6,Computers & Technology,0.5,8
383,1118127196,1118127196.jpg,http://ecx.images-amazon.com/images/I/51nnt1GMRwL.jpg,Hybrid Cloud For Dummies,Judith Hurwitz,6,Computers & Technology,4.0,6
384,596001622,0596001622.jpg,http://ecx.images-amazon.com/images/I/51Jkfmp76AL.jpg,Squid: The Definitive Guide,Duane Wessels,6,Computers & Technology,5.0,9
385,124157815,0124157815.jpg,http://ecx.images-amazon.com/images/I/41e8zeV-HHL.jpg,"Measuring the User Experience, Second Edition: Collecting, Analyzing, and Presenting Usability Metrics (Interactive Technologies)",William Albert,6,Computers & Technology,5.0,1
386,1498723284,1498723284.jpg,http://ecx.images-amazon.com/images/I/51QGgxNE-vL.jpg,Developing Essbase Applications: Hybrid Techniques and Practices,,6,Computers & Technology,4.5,8
387,1118436636,1118436636.jpg,http://ecx.images-amazon.com/images/I/513PeEpuCoL.jpg,Data Center Handbook,Hwaiyu Geng,6,Computers & Technology,2.0,3
388,1138021415,1138021415.jpg,http://ecx.images-amazon.com/images/I/51DDLzi4S0L.jpg,"Composing Music for Games: The Art, Technology and Business of Video Game Scoring",Chance Thomas,6,Computers & Technology,0.5,7
389,125571895,0125571895.jpg,http://ecx.images-amazon.com/images/I/51QO2ubZGCL.jpg,"Routing, Flow, and Capacity Design in Communication and Computer Networks (The Morgan Kaufmann Series in Networking)",Michal Pioro,6,Computers & Technology,1.5,10
390,073561993X,073561993X.jpg,http://ecx.images-amazon.com/images/I/414uoFBh--L.jpg,Agile Project Management with Scrum (Developer Best Practices),Ken Schwaber,6,Computers & Technology,3.5,1
391,1161520937,1161520937.jpg,http://ecx.images-amazon.com/images/I/31GD%2BtgeigL.jpg,The Origin Of Symbolism: Teachings Of The Rose Cross College,R. Swinburne Clymer,6,Computers & Technology,5.0,5
392,470040629,0470040629.jpg,http://ecx.images-amazon.com/images/I/51fOgX1UuwL.jpg,PowerPoint 2007 All-in-One Desk Reference For Dummies,Peter Weverka,6,Computers & Technology,4.5,3
393,1492291137,1492291137.jpg,http://ecx.images-amazon.com/images/I/51p-D0S6zvL.jpg,How To Build the ULTIMATE LinkedIn Profile In Under An Hour: Boost Your Branding,Andrew Macarthy,6,Computers & Technology,2.0,10
394,1633430103,1633430103.jpg,http://ecx.images-amazon.com/images/I/41dTChTH8kL.jpg,Functional Reactive Programming,Stephen Blackheath,6,Computers & Technology,0.0,6
395,1118508645,1118508645.jpg,http://ecx.images-amazon.com/images/I/51mDbvSbFhL.jpg,iPod and iTunes For Dummies,Tony Bove,6,Computers & Technology,3.0,4
396,1505432723,1505432723.jpg,http://ecx.images-amazon.com/images/I/41hnXUYlPUL.jpg,SEO 2015 & Beyond: Search engine optimization will never be the same again! (Webmaster Series) (Volume 1),Dr. Andy Williams,6,Computers & Technology,1.0,2
397,1119010179,1119010179.jpg,http://ecx.images-amazon.com/images/I/51gItOi77HL.jpg,Office for iPad and Mac For Dummies,Peter Weverka,6,Computers & Technology,1.0,8
398,123747651,0123747651.jpg,http://ecx.images-amazon.com/images/I/51e0UfoCKjL.jpg,Handbook of Statistical Analysis and Data Mining Applications,Gary Miner,6,Computers & Technology,2.0,10
399,143034677,0143034677.jpg,http://ecx.images-amazon.com/images/I/51NTVSK5MZL.jpg,Origins of the Crash: The Great Bubble and Its Undoing,Roger Lowenstein,6,Computers & Technology,1.5,6
400,1449325866,1449325866.jpg,http://ecx.images-amazon.com/images/I/41VaitbtWGL.jpg,Git Pocket Guide,Richard E. Silverman,6,Computers & Technology,0.0,1
401,764116258,0764116258.jpg,http://ecx.images-amazon.com/images/I/51XH7VXMARL.jpg,Halloween: Imaginative Holiday Ideas,Marie-Laure Mantoux,7,"Cookbooks, Food & Wine",0.5,1
402,B008WS79ZQ,B008WS79ZQ.jpg,http://ecx.images-amazon.com/images/I/51NzwNi52CL.jpg,Cook It French! Easy Recipes for Rosh Hashanah,Alice Level,7,"Cookbooks, Food & Wine",2.5,4
403,563521643,0563521643.jpg,http://ecx.images-amazon.com/images/I/51q47RCDZ2L.jpg,Ken Hom's Top 100 Stir Fry Recipes: Quick and Easy Dishes for Every Occasion (BBC Books' Quick & Easy Cookery),Ken Hom,7,"Cookbooks, Food & Wine",5.0,5
404,307396460,0307396460.jpg,http://ecx.images-amazon.com/images/I/51usbhLNHnL.jpg,Martha's Entertaining: A Year of Celebrations,Martha Stewart,7,"Cookbooks, Food & Wine",4.0,5
405,544307070,0544307070.jpg,http://ecx.images-amazon.com/images/I/61hKy44LwWL.jpg,"Better Homes and Gardens New Cook Book, Sixteenth Edition (Better Homes and Gardens Plaid)",Better Homes and Gardens,7,"Cookbooks, Food & Wine",0.0,10
406,1508699674,1508699674.jpg,http://ecx.images-amazon.com/images/I/516QxruJjOL.jpg,Dump Dinners Cookbook: 101 Quick & Easy Dump Dinner Recipes For Busy People,Kristina Newman,7,"Cookbooks, Food & Wine",3.5,7
407,517177404,0517177404.jpg,http://ecx.images-amazon.com/images/I/41OByUmKnEL.jpg,The Original Boston Cooking School Cook Book 1896,Fannie Merritt Farmer,7,"Cookbooks, Food & Wine",4.0,7
408,805243089,0805243089.jpg,http://ecx.images-amazon.com/images/I/61er1osP9gL.jpg,"Jewish Soul Food: From Minsk to Marrakesh, More Than 100 Unforgettable Dishes Updated for Today's Kitchen",Janna Gur,7,"Cookbooks, Food & Wine",3.0,3
409,1743216785,1743216785.jpg,http://ecx.images-amazon.com/images/I/514NpK1XetL.jpg,Lonely Planet Cuba (Travel Guide),Lonely Planet,7,"Cookbooks, Food & Wine",3.0,8
410,873519574,0873519574.jpg,http://ecx.images-amazon.com/images/I/51D7sSHNBGL.jpg,Homemade with Honey,Sue Doeden,7,"Cookbooks, Food & Wine",2.0,9
411,439874874,0439874874.jpg,http://ecx.images-amazon.com/images/I/61pZiJDbekL.jpg,Flower Girl,Kathy Furgang,8,"Crafts, Hobbies & Home",0.5,6
412,1440207917,1440207917.jpg,http://ecx.images-amazon.com/images/I/51BrXSLos6L.jpg,Soap Maker's Workshop: The Art and Craft of Natural Homemade Soap,Robert S. McDaniel,8,"Crafts, Hobbies & Home",3.5,10
413,1887374159,1887374159.jpg,http://ecx.images-amazon.com/images/I/519CQDMMF5L.jpg,"Contemporary Wicker Basketry: Projects, Techniques, Inspirational Designs",Flo Hoppe,8,"Crafts, Hobbies & Home",5.0,10
414,762442514,0762442514.jpg,http://ecx.images-amazon.com/images/I/51IcuhsvmyL.jpg,Care Bears: Love Is All Around (Care Bears (Running Press)),,8,"Crafts, Hobbies & Home",0.5,10
415,811712125,0811712125.jpg,http://ecx.images-amazon.com/images/I/61IJQmHKpoL.jpg,Weaving Rag Rugs,Tom Knisely,8,"Crafts, Hobbies & Home",2.5,8
416,1581600577,1581600577.jpg,http://ecx.images-amazon.com/images/I/51%2BX6DJO3RL.jpg,German Swords and Sword Makers: Edged Weapon Makers from the 14th to the 20th Centuries,Richard H. Bezdek,8,"Crafts, Hobbies & Home",2.0,9
417,1564776700,1564776700.jpg,http://ecx.images-amazon.com/images/I/613BCATGRML.jpg,Adoration Quilts: Applique Nativity Projects (That Patchwork Place),Rachel W. N. Brown,8,"Crafts, Hobbies & Home",2.0,9
418,B00E2RM4Q0,B00E2RM4Q0.jpg,http://ecx.images-amazon.com/images/I/61uQGCm4kyL.jpg,"Japanese Garden Design Traditions & Techniques by Chesshire, Charles. (Anness,2012) [Paperback]",,8,"Crafts, Hobbies & Home",2.5,8
